232;удобае...;удобоваримый;ADJ;_;Case=Acc|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#481.15#481.421
233;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#481.421#481.692
234;удо...;удобоваримый;ADJ;_;Case=Acc|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#481.692#481.963
235;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#481.963#482.234
236;удобоваримую;удобоваримый;ADJ;_;Case=Acc|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#482.234#482.505
237;форму;форма;NOUN;_;Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#482.505#482.778
238;пишется;писать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass;_;_;_;@kgg1994m-words#@kgg1994m#483.431#483.759
239;текст;текст;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#483.759#484.087
240;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#484.087#484.415
241;и;и;CCONJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#484.415#484.746
242;в;в;ADP;_;_;_;_;_;@kgg1994m-words#@kgg1994m#485.851#486.007
243;общем-то;общем-то;ADV;_;_;_;_;_;@kgg1994m-words#@kgg1994m#486.007#486.163
244;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#486.163#486.319
245;все;весь;DET;_;Case=Nom|Gender=Neut|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#486.319#486.476
246;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#486.794#487.044
247;песня;песня;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#487.044#487.295
248;ааа;ааа;INTJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#491.908#492.272
249;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#492.272#492.636
250;мы;мы;PRON;_;Case=Nom|Number=Plur|Person=1;_;_;_;@kgg1994m-words#@kgg1994m#492.636#493.0
251;никогда;никогда;ADV;_;_;_;_;_;@kgg1994m-words#@kgg1994m#493.0#493.364
252;не;не;PART;_;_;_;_;_;@kgg1994m-words#@kgg1994m#493.364#493.728
253;записывались;записывать;VERB;_;Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid;_;_;_;@kgg1994m-words#@kgg1994m#493.728#494.092
254;живьем;живьем;ADV;_;_;_;_;_;@kgg1994m-words#@kgg1994m#494.092#494.456
255;что;что;SCONJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#494.726#495.062
256;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#495.062#495.398
257;наверное;наверное;ADV;_;_;_;_;_;@kgg1994m-words#@kgg1994m#495.398#495.734
258;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#495.734#496.07
259;необязательно;необязательно;ADV;_;Degree=Pos;_;_;_;@kgg1994m-words#@kgg1994m#496.07#496.406
260;хорошо;хорошо;PRED;_;Degree=Pos;_;_;_;@kgg1994m-words#@kgg1994m#496.406#496.742
261;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#496.742#497.078
262;но;но;CCONJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#497.078#497.414
263;просто;просто;PART;_;_;_;_;_;@kgg1994m-words#@kgg1994m#497.414#497.75
264;так;так;ADV;_;_;_;_;_;@kgg1994m-words#@kgg1994m#497.75#498.086
265;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#498.086#498.422
266;повелось;повестись;VERB;_;Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid;_;_;_;@kgg1994m-words#@kgg1994m#498.422#498.766
267;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@kgg1994m-words#@kgg1994m#499.0#499.193
268;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#499.193#499.386
269;хотел;хотеть;VERB;_;Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#499.386#499.58
270;хотел;хотеть;VERB;_;Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#500.028#500.305
271;бы;бы;PART;_;_;_;_;_;@kgg1994m-words#@kgg1994m#500.305#500.582
272;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#500.582#500.859
273;возможно;возможно;ADV;_;_;_;_;_;@kgg1994m-words#@kgg1994m#500.859#501.136
274;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#501.136#501.413
275;чтобы;чтобы;SCONJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#501.413#501.695
276;как;как;ADV;_;_;_;_;_;@kgg1994m-words#@kgg1994m#502.077#502.282
277;бы;бы;PART;_;_;_;_;_;@kgg1994m-words#@kgg1994m#502.282#502.487
278;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#502.487#502.692
279;следующий;следующий;ADJ;_;Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#502.692#502.897
280;релиз;релиз;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#502.897#503.104
281;ааа;ааа;INTJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#503.669#504.409
282;не;не;PART;_;_;_;_;_;@kgg1994m-words#@kgg1994m#504.753#504.954
283;знаю;знать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#504.954#505.155
284;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#505.155#505.356
285;каким;какой;DET;_;Case=Ins|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#505.356#505.557
286;он;он;PRON;_;Case=Nom|Gender=Masc|Number=Sing|Person=3;_;_;_;@kgg1994m-words#@kgg1994m#505.557#505.758
287;будет;быть;AUX;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#505.758#505.959
288;и;и;PART;_;_;_;_;_;@kgg1994m-words#@kgg1994m#505.959#506.16
289;когда;когда;SCONJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#506.16#506.365
290;ааа;ааа;INTJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#506.766#507.065
291;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#507.065#507.364
292;был;быть;AUX;_;Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#507.364#507.663
293;больше;больше;ADV;_;_;_;_;_;@kgg1994m-words#@kgg1994m#507.663#507.962
294;похож;похожий;ADJ;_;Degree=Pos|Gender=Masc|Number=Sing|Variant=Short;_;_;_;@kgg1994m-words#@kgg1994m#507.962#508.261
295;на;на;ADP;_;_;_;_;_;@kgg1994m-words#@kgg1994m#508.261#508.56
296;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#508.56#508.859
297;живую;живой;ADJ;_;Case=Acc|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#508.859#509.158
298;запись;запись;NOUN;_;Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#509.158#509.457
299;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@kgg1994m-words#@kgg1994m#510.265#510.725
300;записываю;записывать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#510.725#511.185
301;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#511.185#511.645
302;ааа;ааа;INTJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#511.645#512.105
303;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#512.105#512.565
304;дем...;демка;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#512.565#513.027
305;демки;демка;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#513.392#513.793
306;своих;свой;DET;_;Case=Gen|Number=Plur;_;_;_;@kgg1994m-words#@kgg1994m#513.793#514.194
307;партий;партия;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur;_;_;_;@kgg1994m-words#@kgg1994m#514.194#514.596
308;ааа;ааа;INTJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#515.356#515.655
309;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#515.655#515.954
310;под;под;ADP;_;_;_;_;_;@kgg1994m-words#@kgg1994m#515.954#516.253
311;них;они;PRON;_;Case=Gen|Number=Plur|Person=3;_;_;_;@kgg1994m-words#@kgg1994m#516.253#516.552
312;записывается;записывать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass;_;_;_;@kgg1994m-words#@kgg1994m#516.552#516.851
313;Гриша;Гриша;PROPN;_;Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#516.851#517.15
314;ааа;ааа;INTJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#517.648#517.915
315;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#517.915#518.182
316;под;под;ADP;_;_;_;_;_;@kgg1994m-words#@kgg1994m#518.182#518.449
317;них;они;PRON;_;Case=Gen|Number=Plur|Person=3;_;_;_;@kgg1994m-words#@kgg1994m#518.449#518.716
318;записывается;записывать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass;_;_;_;@kgg1994m-words#@kgg1994m#518.716#518.983
319;Петя;Петя;PROPN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#518.983#519.25
320;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#519.25#519.517
321;в;в;ADP;_;_;_;_;_;@kgg1994m-words#@kgg1994m#519.517#519.784
322;смысле;смысл;NOUN;_;Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#519.784#520.051
323;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#520.051#520.318
324;записывает;записывать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#520.318#520.585
325;бас;бас;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#520.585#520.861
326;ааа;ааа;INTJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#521.357#521.663
327;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#521.663#521.969
328;мы;мы;PRON;_;Case=Nom|Number=Plur|Person=1;_;_;_;@kgg1994m-words#@kgg1994m#521.969#522.275
329;удаляем;удалять;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#522.275#522.581
330;изначальную;изначальный;ADJ;_;Case=Acc|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#522.581#522.887
331;демку;демка;NOUN;_;Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#522.887#523.193
332;дальше;далеко;ADV;_;Degree=Cmp;_;_;_;@kgg1994m-words#@kgg1994m#523.456#523.732
333;записываюсь;записываться;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@kgg1994m-words#@kgg1994m#523.732#524.008
334;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@kgg1994m-words#@kgg1994m#524.008#524.284
335;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#524.284#524.56
336;дальше;далеко;ADV;_;Degree=Cmp;_;_;_;@kgg1994m-words#@kgg1994m#524.56#524.836
337;мы;мы;PRON;_;Case=Nom|Number=Plur|Person=1;_;_;_;@kgg1994m-words#@kgg1994m#524.836#525.112
338;пишем;писать;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#525.112#525.388
339;голос;голос;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#525.388#525.664
340;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#525.664#525.94
341;все;все;PRON;_;Animacy=Anim|Case=Nom|Number=Plur;_;_;_;@kgg1994m-words#@kgg1994m#525.94#526.216
342;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#526.216#526.492
343;все;все;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#526.492#526.768
344;очень;очень;ADV;_;_;_;_;_;@kgg1994m-words#@kgg1994m#526.768#527.044
345;просто;простой;ADJ;_;Degree=Pos|Gender=Neut|Number=Sing|Variant=Short;_;_;_;@kgg1994m-words#@kgg1994m#527.044#527.32
346;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#527.32#527.596
347;как;как;SCONJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#527.596#527.872
348;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#527.872#528.148
349;практически;практически;ADV;_;_;_;_;_;@kgg1994m-words#@kgg1994m#528.148#528.424
350;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#528.424#528.7
351;как;как;ADV;_;_;_;_;_;@kgg1994m-words#@kgg1994m#528.7#528.976
352;бы;бы;PART;_;_;_;_;_;@kgg1994m-words#@kgg1994m#528.976#529.252
353;все;весь;DET;_;Case=Nom|Number=Plur;_;_;_;@kgg1994m-words#@kgg1994m#529.252#529.528
354;поканальные;поканальный;ADJ;_;Case=Nom|Degree=Pos|Number=Plur;_;_;_;@kgg1994m-words#@kgg1994m#529.528#529.804
355;записи;запись;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur;_;_;_;@kgg1994m-words#@kgg1994m#529.804#530.08
356;устроены;устроить;VERB;_;Aspect=Perf|Number=Plur|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass;_;_;_;@kgg1994m-words#@kgg1994m#530.08#530.364
357;ну;ну;PART;_;_;_;_;_;@kgg1994m-words#@kgg1994m#534.055#534.234
358;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#534.234#534.413
359;больше;много;ADV;_;Degree=Cmp;_;_;_;@kgg1994m-words#@kgg1994m#534.413#534.592
360;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#534.592#534.771
361;чем;чем;SCONJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#534.771#534.95
362;на;на;ADP;_;_;_;_;_;@kgg1994m-words#@kgg1994m#534.95#535.129
363;первый;первый;ADJ;_;Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#535.129#535.308
364;или;или;CCONJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#535.308#535.487
365;на;на;ADP;_;_;_;_;_;@kgg1994m-words#@kgg1994m#535.487#535.666
366;второй;второй;ADJ;_;Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#535.666#535.846
367;где-то;где-то;ADV;_;_;_;_;_;@kgg1994m-words#@kgg1994m#541.998#542.183
368;так;так;ADV;_;_;_;_;_;@kgg1994m-words#@kgg1994m#542.183#542.368
369;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#542.368#542.553
370;да;да;INTJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#542.553#542.738
371;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#542.738#542.923
372;получается;получаться;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@kgg1994m-words#@kgg1994m#542.923#543.11
373;что...;что;SCONJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#552.273#552.541
374;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#552.541#552.809
375;что-то;что-то;PRON;_;Case=Nom;_;_;_;@kgg1994m-words#@kgg1994m#552.809#553.079
376;допридумывалось;допридумывать;VERB;_;Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Pass;_;_;_;@kgg1994m-words#@kgg1994m#553.252#553.54
377;на;на;ADP;_;_;_;_;_;@kgg1994m-words#@kgg1994m#553.54#553.828
378;ходу;ход;NOUN;_;Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#553.828#554.116
379;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#554.116#554.404
380;что-то;что-то;PRON;_;Case=Nom;_;_;_;@kgg1994m-words#@kgg1994m#554.404#554.692
381;допридумывалось;допридумывать;VERB;_;Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Pass;_;_;_;@kgg1994m-words#@kgg1994m#554.692#554.98
382;в;в;ADP;_;_;_;_;_;@kgg1994m-words#@kgg1994m#554.98#555.268
383;процессе;процесс;NOUN;_;Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#555.268#555.556
384;записи;запись;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#555.556#555.844
385;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#555.844#556.132
386;то;то;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#556.132#556.42
387;есть;быть;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#556.42#556.708
388;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#556.708#556.996
389;две;два;NUM;_;Case=Nom|Gender=Fem;_;_;_;@kgg1994m-words#@kgg1994m#556.996#557.284
390;песни;песня;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#557.284#557.572
391;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#557.572#557.86
392;они;они;PRON;_;Case=Nom|Number=Plur|Person=3;_;_;_;@kgg1994m-words#@kgg1994m#557.86#558.148
393;как;как;ADV;_;_;_;_;_;@kgg1994m-words#@kgg1994m#558.148#558.436
394;бы;бы;PART;_;_;_;_;_;@kgg1994m-words#@kgg1994m#558.436#558.724
395;эээ;эээ;INTJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#558.724#559.03
396;обрели;обрести;VERB;_;Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#559.463#559.686
397;форму;форма;NOUN;_;Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#559.686#559.909
398;в;в;ADP;_;_;_;_;_;@kgg1994m-words#@kgg1994m#559.909#560.132
399;процессе;процесс;NOUN;_;Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#560.132#560.355
400;записи;запись;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#560.355#560.578
401;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#560.578#560.801
402;на;на;ADP;_;_;_;_;_;@kgg1994m-words#@kgg1994m#560.801#561.024
403;самом;самый;DET;_;Case=Loc|Degree=Pos|Gender=Neut|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#561.024#561.247
404;деле;дело;NOUN;_;Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#561.247#561.47
405;можно;можно;ADV;_;_;_;_;_;@kgg1994m-words#@kgg1994m#561.47#561.693
406;считать;считать;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#561.693#561.916
407;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#561.916#562.139
408;что;что;SCONJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#562.139#562.362
409;три;три;NUM;_;Case=Nom;_;_;_;@kgg1994m-words#@kgg1994m#562.362#562.594
410;из;из;ADP;_;_;_;_;_;@kgg1994m-words#@kgg1994m#563.057#563.368
411;двенадцати;двенадцать;NUM;_;Case=Gen;_;_;_;@kgg1994m-words#@kgg1994m#563.368#563.679
412;плюс;плюс;CCONJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#564.097#564.371
413;сам;сам;DET;_;Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#564.371#564.645
414;альбом;альбом;NOUN;_;Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#564.645#564.919
415;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#564.919#565.193
416;больше;большой;ADJ;_;Degree=Cmp;_;_;_;@kgg1994m-words#@kgg1994m#565.193#565.467
417;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#565.467#565.741
418;был;быть;AUX;_;Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#565.741#566.015
419;и;и;PART;_;_;_;_;_;@kgg1994m-words#@kgg1994m#566.015#566.289
420;длиннее;длинный;ADJ;_;Degree=Cmp;_;_;_;@kgg1994m-words#@kgg1994m#566.289#566.566
421;ну;ну;INTJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#567.459#567.669
422;и;и;CCONJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#567.669#567.879
423;хотелось;хотеться;VERB;_;Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid;_;_;_;@kgg1994m-words#@kgg1994m#567.879#568.089
424;иметь;иметь;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#568.089#568.299
425;возможность;возможность;NOUN;_;Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#568.299#568.509
426;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#568.509#568.719
427;потратить;потратить;VERB;_;Aspect=Perf|VerbForm=Inf|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#568.719#568.929
428;какое-то;какой-то;DET;_;Case=Acc|Gender=Neut|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#568.929#569.139
429;время;время;NOUN;_;Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#569.139#569.349
430;на;на;ADP;_;_;_;_;_;@kgg1994m-words#@kgg1994m#569.349#569.559
431;что-то;что-то;PRON;_;Case=Acc;_;_;_;@kgg1994m-words#@kgg1994m#569.559#569.769
432;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#569.769#569.979
433;на;на;ADP;_;_;_;_;_;@kgg1994m-words#@kgg1994m#569.979#570.189
434;что;что;PRON;_;Case=Acc;_;_;_;@kgg1994m-words#@kgg1994m#570.189#570.399
435;у;у;ADP;_;_;_;_;_;@kgg1994m-words#@kgg1994m#570.399#570.609
436;нас;мы;PRON;_;Case=Gen|Number=Plur|Person=1;_;_;_;@kgg1994m-words#@kgg1994m#570.609#570.819
437;раньше;рано;ADV;_;Degree=Pos;_;_;_;@kgg1994m-words#@kgg1994m#570.819#571.029
438;его;он;PRON;_;Case=Gen|Gender=Masc|Number=Sing|Person=3;_;_;_;@kgg1994m-words#@kgg1994m#571.029#571.239
439;не;не;PART;_;_;_;_;_;@kgg1994m-words#@kgg1994m#571.239#571.449
440;было;быть;VERB;_;Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#571.449#571.659
441;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#571.659#571.869
442;то;то;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#571.869#572.079
443;есть;быть;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#572.079#572.289
444;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#572.289#572.499
445;типа;типа;INTJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#572.499#572.724
446;ну;ну;INTJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#574.025#574.289
447;не;не;PART;_;_;_;_;_;@kgg1994m-words#@kgg1994m#574.289#574.553
448;знаю;знать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#574.553#574.818
449;не;не;PART;_;_;_;_;_;@kgg1994m-words#@kgg1994m#575.223#575.514
450;то;то;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#575.514#575.805
451;чтобы;чтобы;SCONJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#575.805#576.096
452;поэкспериментировать;поэкспериментировать;VERB;_;Aspect=Perf|VerbForm=Inf|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#576.096#576.387
453;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#576.387#576.678
454;но;но;CCONJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#576.678#576.969
