220;синус;синус;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@dpb1961m-word#@dpb1961m#157.567#157.894
221;девяноста;девяносто;NUM;_;Case=Gen|Gender=Masc;_;_;_;@dpb1961m-word#@dpb1961m#157.894#158.221
222;градусов;градус;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur;_;_;_;@dpb1961m-word#@dpb1961m#158.221#158.548
223;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#158.548#158.875
224;равен;равный;ADJ;_;Degree=Pos|Gender=Masc|Number=Sing|Variant=Short;_;_;_;@dpb1961m-word#@dpb1961m#158.875#159.202
225;единице;единица;NOUN;_;Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing;_;_;_;@dpb1961m-word#@dpb1961m#159.202#159.529
226;ну;ну;INTJ;_;_;_;_;_;@dpb1961m-word#@dpb1961m#159.529#159.856
227;а;а;CCONJ;_;_;_;_;_;@dpb1961m-word#@dpb1961m#159.856#160.183
228;в;в;ADP;_;_;_;_;_;@dpb1961m-word#@dpb1961m#160.183#160.51
229;тяжёлой;тяжёлый;ADJ;_;Case=Loc|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;@dpb1961m-word#@dpb1961m#160.51#160.837
230;обстановке;обстановка;NOUN;_;Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing;_;_;_;@dpb1961m-word#@dpb1961m#160.837#161.164
231;бывает;бывать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@dpb1961m-word#@dpb1961m#161.164#161.491
232;два;два;NUM;_;Animacy=Inan|Case=Nom|Gender=Masc;_;_;_;@dpb1961m-word#@dpb1961m#161.491#161.818
233;бывает;бывать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@dpb1961m-word#@dpb1961m#161.818#162.145
234;три;три;NUM;_;Animacy=Inan|Case=Nom;_;_;_;@dpb1961m-word#@dpb1961m#162.145#162.472
235;ааа;ааа;INTJ;_;_;_;_;_;@dpb1961m-word#@dpb1961m#162.472#162.799
236;доходит;доходить;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@dpb1961m-word#@dpb1961m#162.799#163.126
237;и;и;CCONJ;_;_;_;_;_;@dpb1961m-word#@dpb1961m#163.126#163.453
238;до;до;ADP;_;_;_;_;_;@dpb1961m-word#@dpb1961m#163.453#163.78
239;четырёх;четыре;NUM;_;Animacy=Anim|Case=Acc;_;_;_;@dpb1961m-word#@dpb1961m#163.78#164.107
240;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#164.107#164.434
241;действительно;действительно;ADV;_;_;_;_;_;@dpb1961m-word#@dpb1961m#164.434#164.761
242;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@dpb1961m-word#@dpb1961m#164.761#165.088
243;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#165.088#165.415
244;странно;странно;ADJ;_;Degree=Pos|Variant=Short;_;_;_;@dpb1961m-word#@dpb1961m#165.415#165.742
245;бытовому;бытовой;ADJ;_;Case=Dat|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@dpb1961m-word#@dpb1961m#165.742#166.069
246;ммм;ммм;INTJ;_;_;_;_;_;@dpb1961m-word#@dpb1961m#166.069#166.396
247;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#166.396#166.723
248;такому;такой;DET;_;Case=Dat|Gender=Masc|Number=Sing;_;_;_;@dpb1961m-word#@dpb1961m#166.723#167.05
249;эмпирическому;эмпирический;ADJ;_;Case=Dat|Degree=Pos|Gender=Neut|Number=Sing;_;_;_;@dpb1961m-word#@dpb1961m#167.05#167.377
250;сознанию;сознание;NOUN;_;Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing;_;_;_;@dpb1961m-word#@dpb1961m#167.377#167.704
251;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#167.704#168.031
252;но;но;CCONJ;_;_;_;_;_;@dpb1961m-word#@dpb1961m#168.031#168.358
253;на;на;ADP;_;_;_;_;_;@dpb1961m-word#@dpb1961m#168.358#168.685
254;этом;это;PRON;_;Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing;_;_;_;@dpb1961m-word#@dpb1961m#168.685#169.012
255;всё;всё;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@dpb1961m-word#@dpb1961m#169.012#169.339
256;основано;основать;VERB;_;Aspect=Perf|Gender=Neut|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass;_;_;_;@dpb1961m-word#@dpb1961m#169.339#169.7
257;ну;ну;INTJ;_;_;_;_;_;@dpb1961m-word#@dpb1961m#170.34#170.64
258;мы;мы;PRON;_;Case=Nom|Number=Plur|Person=1;_;_;_;@dpb1961m-word#@dpb1961m#170.64#170.94
259;ж;же;PART;_;_;_;_;_;@dpb1961m-word#@dpb1961m#170.94#171.24
260;понимаем;понимать;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@dpb1961m-word#@dpb1961m#171.24#171.54
261;какие;какой;DET;_;Case=Acc|Number=Plur;_;_;_;@dpb1961m-word#@dpb1961m#171.54#171.84
262;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#171.84#172.14
263;есть;быть;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@dpb1961m-word#@dpb1961m#172.14#172.44
264;тенденции;тенденция;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur;_;_;_;@dpb1961m-word#@dpb1961m#172.44#172.74
265;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#172.74#173.04
266;филологи;филолог;NOUN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur;_;_;_;@dpb1961m-word#@dpb1961m#173.04#173.34
267;а;а;CCONJ;_;_;_;_;_;@dpb1961m-word#@dpb1961m#173.34#173.64
268;как;как;ADV;_;_;_;_;_;@dpb1961m-word#@dpb1961m#173.64#173.94
269;быть;быть;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@dpb1961m-word#@dpb1961m#173.94#174.24
270;обычному;обычный;ADJ;_;Case=Dat|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@dpb1961m-word#@dpb1961m#174.24#174.54
271;человеку;человек;NOUN;_;Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing;_;_;_;@dpb1961m-word#@dpb1961m#174.54#174.84
272;как;как;SCONJ;_;_;_;_;_;@dpb1961m-word#@dpb1961m#174.84#175.14
273;ему;он;PRON;_;Case=Dat|Gender=Masc|Number=Sing|Person=3;_;_;_;@dpb1961m-word#@dpb1961m#175.14#175.44
274;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#175.44#175.74
275;не;не;PART;_;_;_;_;_;@dpb1961m-word#@dpb1961m#175.74#176.04
276;потеряться;потеряться;VERB;_;Aspect=Perf|VerbForm=Inf|Voice=Mid;_;_;_;@dpb1961m-word#@dpb1961m#176.04#176.34
277;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#176.34#176.64
278;в;в;ADP;_;_;_;_;_;@dpb1961m-word#@dpb1961m#176.64#176.94
279;том;то;PRON;_;Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing;_;_;_;@dpb1961m-word#@dpb1961m#176.94#177.24
280;что;что;PRON;_;Case=Nom;_;_;_;@dpb1961m-word#@dpb1961m#177.24#177.54
281;происходит;происходить;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@dpb1961m-word#@dpb1961m#177.54#177.84
282;?;?;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#177.84#178.14
283;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#178.14#178.44
284;ведь;ведь;SCONJ;_;_;_;_;_;@dpb1961m-word#@dpb1961m#178.44#178.74
285;мы;мы;PRON;_;Case=Nom|Number=Plur|Person=1;_;_;_;@dpb1961m-word#@dpb1961m#178.74#179.04
286;не;не;PART;_;_;_;_;_;@dpb1961m-word#@dpb1961m#179.04#179.34
287;можем;мочь;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@dpb1961m-word#@dpb1961m#179.34#179.64
288;отрицать;отрицать;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@dpb1961m-word#@dpb1961m#179.64#179.94
289;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#179.94#180.24
290;простой;простой;ADJ;_;Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@dpb1961m-word#@dpb1961m#180.24#180.54
291;факт;факт;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@dpb1961m-word#@dpb1961m#180.54#180.84
292;и;и;CCONJ;_;_;_;_;_;@dpb1961m-word#@dpb1961m#180.84#181.14
293;об;о;ADP;_;_;_;_;_;@dpb1961m-word#@dpb1961m#181.14#181.44
294;этом;это;PRON;_;Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing;_;_;_;@dpb1961m-word#@dpb1961m#181.44#181.74
295;написаны;написать;VERB;_;Aspect=Perf|Number=Plur|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass;_;_;_;@dpb1961m-word#@dpb1961m#181.74#182.04
296;томы;том;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur;_;_;_;@dpb1961m-word#@dpb1961m#182.04#182.34
297;и;и;CCONJ;_;_;_;_;_;@dpb1961m-word#@dpb1961m#182.34#182.64
298;томы;том;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur;_;_;_;@dpb1961m-word#@dpb1961m#182.64#182.94
299;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#182.94#183.24
300;что;что;SCONJ;_;_;_;_;_;@dpb1961m-word#@dpb1961m#183.24#183.54
301;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#183.54#183.84
302;ааа;ааа;INTJ;_;_;_;_;_;@dpb1961m-word#@dpb1961m#183.84#184.14
303;среда;среда;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@dpb1961m-word#@dpb1961m#184.14#184.44
304;и;и;CCONJ;_;_;_;_;_;@dpb1961m-word#@dpb1961m#184.44#184.74
305;контексты;контекст;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur;_;_;_;@dpb1961m-word#@dpb1961m#184.74#185.04
306;влияют;влиять;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@dpb1961m-word#@dpb1961m#185.04#185.34
307;на;на;ADP;_;_;_;_;_;@dpb1961m-word#@dpb1961m#185.34#185.64
308;язык;язык;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@dpb1961m-word#@dpb1961m#185.64#185.94
309;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#185.94#186.24
310;ну;ну;PART;_;_;_;_;_;@dpb1961m-word#@dpb1961m#186.24#186.54
311;например;например;ADV;_;_;_;_;_;@dpb1961m-word#@dpb1961m#186.54#186.84
312;эсэмэски;эсэмэска;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur;_;_;_;@dpb1961m-word#@dpb1961m#186.84#187.194
313;вы;вы;PRON;_;Case=Nom|Number=Plur|Person=2;_;_;_;@dpb1961m-word#@dpb1961m#188.1#188.413
314;пишете;писать;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@dpb1961m-word#@dpb1961m#188.413#188.726
315;эээ;эээ;INTJ;_;_;_;_;_;@dpb1961m-word#@dpb1961m#188.726#189.039
316;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#189.039#189.352
317;точки;точка;NOUN;_;Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur;_;_;_;@dpb1961m-word#@dpb1961m#189.352#189.665
318;с;с;ADP;_;_;_;_;_;@dpb1961m-word#@dpb1961m#189.665#189.978
319;запятой;запятая;NOUN;_;Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing;_;_;_;@dpb1961m-word#@dpb1961m#189.978#190.291
320;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#190.291#190.604
321;в;в;ADP;_;_;_;_;_;@dpb1961m-word#@dpb1961m#190.604#190.917
322;эсэмэсках;эсэмэска;NOUN;_;Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur;_;_;_;@dpb1961m-word#@dpb1961m#190.917#191.23
323;?;?;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#191.23#191.543
324;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#191.543#191.856
325;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@dpb1961m-word#@dpb1961m#191.856#192.169
326;пишу;писать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@dpb1961m-word#@dpb1961m#192.169#192.49
327;а;а;CCONJ;_;_;_;_;_;@dpb1961m-word#@dpb1961m#193.52#193.8
328;кавычки;кавычка;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur;_;_;_;@dpb1961m-word#@dpb1961m#193.8#194.08
329;?;?;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#194.08#194.36
330;а;а;CCONJ;_;_;_;_;_;@dpb1961m-word#@dpb1961m#194.56#195.156
331;кавычки;кавычка;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur;_;_;_;@dpb1961m-word#@dpb1961m#195.156#195.752
332;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#195.752#196.348
333;умирающие;умирать;VERB;_;Aspect=Imp|Case=Nom|Number=Plur|Tense=Pres|VerbForm=Part|Voice=Act;_;_;_;@dpb1961m-word#@dpb1961m#196.348#196.944
334;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#196.944#197.54
335;пунктуационный;пунктуационный;ADJ;_;Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@dpb1961m-word#@dpb1961m#197.54#198.136
336;знак;знак;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@dpb1961m-word#@dpb1961m#198.136#198.736
337;вы;вы;PRON;_;Case=Nom|Number=Plur|Person=2;_;_;_;@dpb1961m-word#@dpb1961m#199.24#199.558
338;пишете;писать;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@dpb1961m-word#@dpb1961m#199.558#199.876
339;там;там;ADV;_;_;_;_;_;@dpb1961m-word#@dpb1961m#199.876#200.194
340;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#200.194#200.512
341;ну;ну;PART;_;_;_;_;_;@dpb1961m-word#@dpb1961m#200.512#200.83
342;принеси;принести;VERB;_;Aspect=Perf|Mood=Imp|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@dpb1961m-word#@dpb1961m#200.83#201.148
343;мне;я;PRON;_;Case=Dat|Number=Sing|Person=1;_;_;_;@dpb1961m-word#@dpb1961m#201.148#201.466
344;«Новый;новый;ADJ;_;Case=Gen|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@dpb1961m-word#@dpb1961m#201.466#201.784
345;мир»;мир;PROPN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;_;_;_;@dpb1961m-word#@dpb1961m#201.784#202.102
346;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#202.102#202.42
347;вы;вы;PRON;_;Case=Nom|Number=Plur|Person=2;_;_;_;@dpb1961m-word#@dpb1961m#202.42#202.738
348;пишете;писать;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@dpb1961m-word#@dpb1961m#202.738#203.056
349;в;в;ADP;_;_;_;_;_;@dpb1961m-word#@dpb1961m#203.056#203.374
350;кавычках;кавычка;NOUN;_;Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur;_;_;_;@dpb1961m-word#@dpb1961m#203.374#203.692
351;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#203.692#204.01
352;или;или;CCONJ;_;_;_;_;_;@dpb1961m-word#@dpb1961m#204.01#204.328
353;эээ;эээ;INTJ;_;_;_;_;_;@dpb1961m-word#@dpb1961m#204.328#204.646
354;в;в;ADP;_;_;_;_;_;@dpb1961m-word#@dpb1961m#204.646#204.964
355;эсэмэсках;эсэмэска;NOUN;_;Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur;_;_;_;@dpb1961m-word#@dpb1961m#204.964#205.282
356;?;?;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#205.282#205.6
357;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@dpb1961m-word#@dpb1961m#205.76#206.05
358;пишу;писать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@dpb1961m-word#@dpb1961m#206.05#206.34
359;в;в;ADP;_;_;_;_;_;@dpb1961m-word#@dpb1961m#206.34#206.63
360;кавычках;кавычка;NOUN;_;Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur;_;_;_;@dpb1961m-word#@dpb1961m#206.63#206.92
361;ну;ну;INTJ;_;_;_;_;_;@dpb1961m-word#@dpb1961m#211.21#211.528
362;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#211.528#211.846
363;надо;надо;ADV;_;_;_;_;_;@dpb1961m-word#@dpb1961m#211.846#212.164
364;сказать;сказать;VERB;_;Aspect=Perf|VerbForm=Inf|Voice=Act;_;_;_;@dpb1961m-word#@dpb1961m#212.164#212.482
365;что;что;SCONJ;_;_;_;_;_;@dpb1961m-word#@dpb1961m#212.482#212.8
366;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#212.8#213.118
367;не;не;PART;_;_;_;_;_;@dpb1961m-word#@dpb1961m#213.118#213.436
368;надо;надо;ADV;_;_;_;_;_;@dpb1961m-word#@dpb1961m#213.436#213.754
369;делать;делать;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@dpb1961m-word#@dpb1961m#213.754#214.072
370;эээ;эээ;INTJ;_;_;_;_;_;@dpb1961m-word#@dpb1961m#214.072#214.39
371;фѐтиш;фѐтиш;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@dpb1961m-word#@dpb1961m#214.39#214.708
372;из;из;ADP;_;_;_;_;_;@dpb1961m-word#@dpb1961m#214.708#215.026
373;эээ;эээ;INTJ;_;_;_;_;_;@dpb1961m-word#@dpb1961m#215.026#215.344
374;этих;этот;DET;_;Case=Gen|Number=Plur;_;_;_;@dpb1961m-word#@dpb1961m#215.344#215.662
375;названий;название;NOUN;_;Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur;_;_;_;@dpb1961m-word#@dpb1961m#215.662#215.98
376;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#215.98#216.298
377;в;в;ADP;_;_;_;_;_;@dpb1961m-word#@dpb1961m#216.298#216.616
378;девятнадцатом;девятнадцатый;ADJ;_;Case=Loc|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@dpb1961m-word#@dpb1961m#216.616#216.934
379;веке;век;NOUN;_;Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing;_;_;_;@dpb1961m-word#@dpb1961m#216.934#217.252
380;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#217.252#217.57
381;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@dpb1961m-word#@dpb1961m#217.57#217.888
382;ммм;ммм;INTJ;_;_;_;_;_;@dpb1961m-word#@dpb1961m#217.888#218.206
383;опять;опять;ADV;_;_;_;_;_;@dpb1961m-word#@dpb1961m#218.206#218.524
384;же;же;PART;_;_;_;_;_;@dpb1961m-word#@dpb1961m#218.524#218.842
385;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#218.842#219.16
386;было;быть;VERB;_;Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@dpb1961m-word#@dpb1961m#219.16#219.478
387;всё;всё;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@dpb1961m-word#@dpb1961m#219.478#219.796
388;иначе;иначе;ADV;_;_;_;_;_;@dpb1961m-word#@dpb1961m#219.796#220.12
389;да…;да;INTJ;_;_;_;_;_;@dpb1961m-word#@dpb1961m#220.72#221.098
390;тот;тот;DET;_;Case=Nom|Gender=Masc|Number=Sing;_;_;_;@dpb1961m-word#@dpb1961m#221.47#221.792
391;же;же;PART;_;_;_;_;_;@dpb1961m-word#@dpb1961m#221.792#222.114
392;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#222.114#222.436
393;«Современник»;современник;PROPN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;_;_;_;@dpb1961m-word#@dpb1961m#222.436#222.758
394;да;да;INTJ;_;_;_;_;_;@dpb1961m-word#@dpb1961m#222.758#223.08
395;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#223.08#223.402
396;писался;писать;VERB;_;Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Pass;_;_;_;@dpb1961m-word#@dpb1961m#223.402#223.724
397;без;без;ADP;_;_;_;_;_;@dpb1961m-word#@dpb1961m#223.724#224.046
398;кавычек;кавычка;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur;_;_;_;@dpb1961m-word#@dpb1961m#224.046#224.37
399;страшные;страшный;ADJ;_;Case=Nom|Degree=Pos|Number=Plur;_;_;_;@dpb1961m-word#@dpb1961m#246.64#246.935
400;вещи;вещь;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur;_;_;_;@dpb1961m-word#@dpb1961m#246.935#247.23
401;говорите;говорить;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@dpb1961m-word#@dpb1961m#247.23#247.525
402;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#247.525#247.82
403;вроде;вроде;ADV;_;_;_;_;_;@dpb1961m-word#@dpb1961m#247.82#248.115
404;бы;бы;PART;_;_;_;_;_;@dpb1961m-word#@dpb1961m#248.115#248.41
405;наоборот;наоборот;ADV;_;_;_;_;_;@dpb1961m-word#@dpb1961m#248.41#248.705
406;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#248.705#249.0
407;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@dpb1961m-word#@dpb1961m#249.0#249.295
408;опять;опять;ADV;_;_;_;_;_;@dpb1961m-word#@dpb1961m#249.295#249.59
409;провоцирую;провоцировать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@dpb1961m-word#@dpb1961m#249.59#249.889
410;если;если;SCONJ;_;_;_;_;_;@dpb1961m-word#@dpb1961m#250.23#250.52
411;вы;вы;PRON;_;Case=Nom|Number=Plur|Person=2;_;_;_;@dpb1961m-word#@dpb1961m#250.52#250.81
412;работаете;работать;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@dpb1961m-word#@dpb1961m#250.81#251.1
413;как;как;SCONJ;_;_;_;_;_;@dpb1961m-word#@dpb1961m#251.1#251.39
414;профессионал;профессионал;NOUN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@dpb1961m-word#@dpb1961m#251.39#251.68
415;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#251.68#251.97
416;то;то;SCONJ;_;_;_;_;_;@dpb1961m-word#@dpb1961m#251.97#252.26
417;как;как;PART;_;_;_;_;_;@dpb1961m-word#@dpb1961m#252.26#252.55
418;раз;раз;PART;_;_;_;_;_;@dpb1961m-word#@dpb1961m#252.55#252.84
419;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#252.84#253.13
420;норма;норма;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@dpb1961m-word#@dpb1961m#253.13#253.42
421;для;для;ADP;_;_;_;_;_;@dpb1961m-word#@dpb1961m#253.42#253.71
422;вас;вы;PRON;_;Case=Gen|Number=Plur|Person=2;_;_;_;@dpb1961m-word#@dpb1961m#253.71#254.0
423;подвижна;подвижный;ADJ;_;Degree=Pos|Gender=Fem|Number=Sing|Variant=Short;_;_;_;@dpb1961m-word#@dpb1961m#254.0#254.3
424;да;да;INTJ;_;_;_;_;_;@dpb1961m-word#@dpb1961m#254.7#254.982
425;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#254.982#255.264
426;и;и;CCONJ;_;_;_;_;_;@dpb1961m-word#@dpb1961m#255.264#255.546
427;нету;нет;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@dpb1961m-word#@dpb1961m#255.546#255.828
428;вопроса;вопрос;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing;_;_;_;@dpb1961m-word#@dpb1961m#255.828#256.11
429;как;как;ADV;_;_;_;_;_;@dpb1961m-word#@dpb1961m#256.11#256.392
430;правило;правило;ADV;_;_;_;_;_;@dpb1961m-word#@dpb1961m#256.392#256.674
431;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#256.674#256.956
432;а;а;CCONJ;_;_;_;_;_;@dpb1961m-word#@dpb1961m#256.956#257.238
433;вот;вот;PART;_;_;_;_;_;@dpb1961m-word#@dpb1961m#257.238#257.52
434;если;если;SCONJ;_;_;_;_;_;@dpb1961m-word#@dpb1961m#257.52#257.802
435;вы;вы;PRON;_;Case=Nom|Number=Plur|Person=2;_;_;_;@dpb1961m-word#@dpb1961m#257.802#258.084
436;обыватель;обыватель;NOUN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@dpb1961m-word#@dpb1961m#258.084#258.366
437;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#258.366#258.648
438;ну;ну;PART;_;_;_;_;_;@dpb1961m-word#@dpb1961m#258.648#258.93
439;/;/;PUNCT;_;_;_;_;_;@dpb1961m-word#@dpb1961m#258.93#259.212
